task-id|run-number|rawfile-number
70 4392 0
70 4392 1
70 4392 2
70 4392 3
70 4392 4
70 4392 5
70 4392 6
70 4392 7
70 4392 8
71 4394 0
71 4394 1
71 4394 2
71 4394 3
71 4394 4
71 4394 5
71 4394 6
71 4394 7
71 4394 8
71 4394 9
71 4396 0
71 4396 1
71 4396 2
71 4396 3
71 4396 4
71 4396 5
71 4396 6
71 4396 7
71 4396 8
71 4396 9
72 4398 0
72 4398 1
72 4398 2
72 4398 3
72 4398 4
72 4398 5
72 4398 6
72 4398 7
72 4398 8
72 4399 0
72 4399 1
72 4399 2
72 4399 3
72 4399 4
72 4399 5
72 4399 6
72 4399 7
72 4399 8
73 4401 0
73 4401 1
73 4401 2
73 4401 3
73 4401 4
73 4401 5
73 4401 6
73 4401 7
73 4401 8
73 4402 0
73 4402 1
73 4402 2
73 4402 3
73 4402 4
73 4402 5
73 4402 6
73 4402 7
73 4402 8
73 4402 9
74 4404 0
74 4404 1
74 4404 2
74 4404 3
74 4404 4
74 4404 5
74 4404 6
74 4404 7
74 4404 8
74 4405 0
74 4405 1
74 4405 2
74 4405 3
74 4405 4
74 4405 5
74 4405 6
74 4405 7
74 4405 8
75 4407 0
75 4407 1
75 4407 2
75 4407 3
75 4407 4
75 4407 5
75 4407 6
75 4407 7
75 4407 8
75 4407 9
75 4408 0
75 4408 1
75 4408 2
75 4408 3
75 4408 4
75 4409 0
75 4410 0
75 4411 0
75 4412 0
75 4413 0
75 4414 0
75 4415 0
75 4415 1
75 4415 2
75 4416 0
75 4417 0
75 4418 0
75 4419 0
75 4420 0
75 4421 0
75 4422 0
75 4423 0
76 4425 0
76 4425 1
76 4425 2
76 4425 3
76 4425 4
76 4425 5
76 4425 6
76 4425 7
76 4425 8
76 4426 0
76 4426 1
76 4426 2
76 4426 3
76 4426 4
76 4426 5
76 4426 6
76 4426 7
76 4426 8
77 4428 0
77 4428 1
77 4428 2
77 4428 3
77 4428 4
77 4428 5
77 4428 6
77 4428 7
77 4428 8
77 4429 0
77 4429 1
77 4429 2
77 4429 3
77 4429 4
77 4429 5
77 4429 6
77 4429 7
77 4429 8
78 4431 0
78 4431 1
78 4431 2
78 4431 3
78 4431 4
78 4431 5
78 4431 6
78 4431 7
78 4431 8
78 4432 0
78 4432 1
78 4432 2
78 4432 3
78 4432 4
78 4432 5
78 4432 6
78 4432 7
78 4432 8
79 4434 0
79 4434 1
79 4434 2
79 4434 3
79 4434 4
79 4434 5
79 4434 6
79 4434 7
79 4434 8
79 4435 0
79 4435 1
79 4435 2
79 4435 3
79 4435 4
79 4435 5
79 4435 6
79 4435 7
79 4435 8
80 4437 0
80 4437 1
80 4437 2
80 4437 3
80 4437 4
80 4437 5
80 4437 6
80 4437 7
80 4437 8
80 4438 0
80 4438 1
80 4438 2
80 4438 3
80 4438 4
80 4438 5
80 4438 6
80 4438 7
80 4438 8
81 4440 0
81 4440 1
81 4440 2
81 4440 3
81 4440 4
81 4440 5
81 4440 6
81 4440 7
81 4440 8
81 4441 0
81 4441 1
81 4441 2
81 4441 3
81 4441 4
81 4441 5
81 4441 6
81 4441 7
81 4441 8
82 4443 0
82 4443 1
82 4443 2
82 4443 3
82 4443 4
82 4443 5
82 4443 6
82 4443 7
82 4443 8
82 4443 9
82 4444 0
82 4444 1
82 4444 2
82 4444 3
82 4444 4
82 4444 5
82 4444 6
82 4444 7
82 4444 8
83 4446 0
83 4446 1
83 4446 2
83 4446 3
83 4446 4
83 4446 5
83 4446 6
83 4446 7
83 4446 8
83 4447 0
83 4447 1
83 4447 2
83 4447 3
83 4447 4
83 4447 5
83 4447 6
83 4447 7
83 4447 8
84 4449 0
84 4449 1
84 4449 2
84 4449 3
84 4449 4
84 4449 5
84 4449 6
84 4449 7
84 4449 8
84 4449 9
84 4449 10
84 4450 0
84 4450 1
84 4450 2
84 4450 3
84 4450 4
84 4450 5
84 4450 6
84 4450 7
84 4450 8
85 4452 0
85 4452 1
85 4452 2
85 4452 3
85 4452 4
85 4452 5
85 4452 6
85 4452 7
85 4452 8
85 4452 9
85 4452 10
85 4453 0
85 4453 1
85 4453 2
85 4453 3
85 4453 4
85 4453 5
85 4453 6
85 4453 7
85 4453 8
86 4455 0
86 4455 1
86 4455 2
86 4455 3
86 4455 4
86 4455 5
86 4455 6
86 4455 7
86 4455 8
86 4455 9
86 4456 0
86 4456 1
86 4456 2
86 4456 3
86 4456 4
86 4456 5
86 4456 6
86 4456 7
86 4456 8
87 4458 0
87 4458 1
87 4458 2
87 4458 3
87 4458 4
87 4458 5
87 4458 6
87 4458 7
87 4458 8
87 4458 9
87 4459 0
87 4459 1
87 4459 2
87 4459 3
87 4459 4
87 4459 5
87 4459 6
87 4459 7
87 4459 8
88 4461 0
88 4461 1
88 4461 2
88 4461 3
88 4461 4
88 4461 5
88 4461 6
88 4461 7
88 4461 8
88 4462 0
88 4462 1
88 4462 2
