.3493
.0053
.2456
.2132
.1769
0
.0006
.0126
.1317
.6598
.0522
.0708
.1513
.1656
.3289
.0515
.0868
.0761
.0311
.1901
.0238
.0465
0
.0037
.0776
.1004
.0647
.0235
.1234
.3916
.1868
.0855
.2991
.1082
.0823
.0752
.0747
.1509
.1038
.0001
.0443
.2020
.0001
.4869
1.3527
.0009
0
.2743
.6554
1.2554
1.3543
1.5490
1.0006
1.3546
1.4559
1.4877
1.5319
1.6288
1.8638
.8805
1.3798
1.6054
1.9151
.0484
.0990
.0254
.0077
.0112
0
.0117
.0122
.0096
.0002
.0002
0
.0053
.0036
.0118
.2220
.4107
.1053
.0141
.0258
.2904
.2600
.1948
.1921
.1709
.1378
1.0842
8.1399
8.7967
9.7074
8.6292
1.7616
.9213
1.3503
3.0944
1.6556
1.3423
1.3424
1.1858
1.3424
1.3424
1.3423
.4389
.1499
1.3424
1.3424
1.3424
.0594
1.3424
1.3424
1.3424
1.3424
.5026
1.3424
1.3424
1.3424
1.3423
.5241
1.3424
1.3424
1.3424
1.3424
.5381
1.3422
1.3423
1.3424
1.3424
1.0589
1.3424
1.3424
1.3424
1.3424
1.3424
.4505
1.3424
1.3424
1.3424
1.3424
1.3424
1.1100
1.3424
1.3424
1.3424
1.3424
.4198
1.3424
1.3424
.0592
1.3424
1.3424
1.3424
1.3424
.4211
1.3424
1.3424
1.3424
1.3424
.4911
1.3424
1.3424
1.3424
1.3424
.4297
1.3424
.4551
0
4.7321
4.7251
1.1713
4.4347
2.9136
0
.0002
0
.0179
0
0
0
0
0
0
.0003
0
.0003
.0348
4.8810
6.1384
5.6035
6.5601
4.9363
4.7663
5.2731
3.1892
3.7406
4.3604
3.4020
3.2732
3.6072
3.5092
3.2849
3.2482
3.2863
3.1876
5.7910
3.1735
3.1793
3.1711
.4373
2.6931
.0002
.4728
.4716
3.2105
3.1784
.4761
3.4533
2.7402
3.0561
3.0828
3.1337
3.1988
2.4610
.1139
.0043
.3100
3.1833
3.2009
3.1970
3.1713
3.2150
3.1804
6.0286
.2492
.9963
9.5412
.7260
.0005
.4311
.4549
.6669
.5582
1.2886
.7932
.8348
.3568
.1372
10.0602
12.4915
5.4710
9.9285
9.9830
9.7148
9.8680
9.8660
9.7712
9.7178
4.3217
.0002
.0040
.5715
.5685
.0004
.1784
0
.5353
.0168
.0496
.1330
.0628
0
.0544
.0085
.0148
.0147
0
0
.1446
.0283
.0103
.0195
0
.0595
.0004
0
.1042
.1437
.0119
.0084
.0166
0
0
.4748
.2809
.0896
.2490
.1052
.1020
.2319
.1496
0
0
.0009
.0216
.1165
.0720
.0838
1.4644
1.4644
.3820
.1478
.1357
.0139
.3916
.4674
.5218
.0624
.1113
.5662
.0805
.6150
.0361
.0432
1.4644
.3196
.5130
.1045
.0441
.0184
.0340
.2708
.8682
1.4034
1.4034
1.4034
1.1477
1.4034
.7053
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
.1512
1.4034
1.4034
1.4034
1.4034
1.4034
1.3118
.1717
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
.0870
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.2333
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
1.4034
